x,y,label
96,79,key
96,89,key
95,99,key
95,110,key
134,110,key
94,120,key
141,120,key
84,79,nonkey
84,99,nonkey
84,120,nonkey
84,89,nonkey
84,110,nonkey
284,89,nonkey
284,110,nonkey
284,79,nonkey
284,99,nonkey
284,120,nonkey
307,89,nonkey
307,110,nonkey
307,79,nonkey
307,99,nonkey
307,120,nonkey
331,89,nonkey
331,110,nonkey
331,79,nonkey
331,99,nonkey
331,120,nonkey
376,89,nonkey
376,110,nonkey
376,79,nonkey
376,99,nonkey
376,120,nonkey
399,79,nonkey
398,89,nonkey
398,110,nonkey
398,99,nonkey
398,120,nonkey
