x,y,label
218,619,key
48,722,key
48,645,key
48,677,key
48,690,key
48,736,key
48,706,key
48,620,key
48,632,key
48,748,key
426,662,key
218,632,nonkey
218,645,nonkey
242,632,nonkey
392,722,nonkey
392,690,nonkey
392,706,nonkey
409,722,nonkey
409,690,nonkey
409,706,nonkey
426,722,nonkey
426,736,nonkey
426,706,nonkey
444,722,nonkey
444,736,nonkey
444,706,nonkey
462,706,nonkey
76,736,nonkey
93,736,nonkey
106,736,nonkey
372,736,nonkey
397,736,nonkey
346,748,nonkey
384,748,nonkey
