x,y,label
61,566,key
61,689,key
61,510,key
61,583,key
61,639,key
61,521,key
61,600,key
61,656,key
61,734,key
61,706,key
61,555,key
61,673,key
117,510,key
69,532,key
69,611,key
69,745,key
69,544,key
69,622,key
152,622,key
136,656,key
162,656,key
356,690,key
110,706,key
358,706,key
261,717,key
261,673,nonkey
261,566,nonkey
261,690,nonkey
261,583,nonkey
261,611,nonkey
261,706,nonkey
261,622,nonkey
261,639,nonkey
261,532,nonkey
261,746,nonkey
261,544,nonkey
261,656,nonkey
261,555,nonkey
287,622,nonkey
287,673,nonkey
287,566,nonkey
287,583,nonkey
287,611,nonkey
287,746,nonkey
287,656,nonkey
131,622,nonkey
342,622,nonkey
355,622,nonkey
279,639,nonkey
282,690,nonkey
282,706,nonkey
319,690,nonkey
332,690,nonkey
320,706,nonkey
334,706,nonkey
456,706,nonkey
489,706,nonkey
502,706,nonkey
519,706,nonkey
363,717,nonkey
461,717,nonkey
