x,y,label
80,567,key
80,712,key
80,467,key
80,728,key
80,600,key
80,484,key
80,617,key
80,339,key
80,500,key
80,350,key
80,634,key
80,517,key
80,645,key
80,534,key
80,383,key
80,656,key
80,394,key
80,667,key
80,411,key
80,550,key
80,684,key
80,428,key
131,339,key
88,439,key
88,361,key
88,450,key
88,695,key
88,372,key
88,578,key
88,589,key
88,740,key
262,361,key
163,450,key
148,484,key
172,484,key
347,551,key
347,534,key
125,550,key
135,600,key
117,645,key
146,684,key
262,439,nonkey
262,695,nonkey
262,578,nonkey
262,450,nonkey
262,712,nonkey
262,590,nonkey
262,467,nonkey
262,740,nonkey
262,601,nonkey
262,484,nonkey
262,617,nonkey
262,501,nonkey
262,634,nonkey
262,517,nonkey
262,372,nonkey
262,645,nonkey
262,534,nonkey
262,383,nonkey
262,656,nonkey
262,395,nonkey
262,667,nonkey
262,411,nonkey
262,551,nonkey
294,372,nonkey
285,439,nonkey
285,578,nonkey
285,450,nonkey
285,712,nonkey
285,590,nonkey
285,467,nonkey
285,740,nonkey
285,601,nonkey
285,484,nonkey
285,617,nonkey
285,501,nonkey
285,634,nonkey
285,517,nonkey
285,645,nonkey
285,656,nonkey
285,395,nonkey
285,667,nonkey
285,411,nonkey
144,450,nonkey
280,534,nonkey
280,551,nonkey
314,551,nonkey
314,534,nonkey
326,551,nonkey
326,534,nonkey
130,684,nonkey
203,684,nonkey
180,712,nonkey
