x,y,label
71,522,key
71,711,key
71,733,key
71,546,key
71,656,key
71,434,key
71,569,key
71,678,key
71,456,key
71,478,key
71,700,key
71,500,key
71,591,key
134,569,key
227,623,key
227,634,key
265,623,key
129,678,key
150,678,key
227,612,nonkey
227,522,nonkey
227,733,nonkey
227,546,nonkey
227,656,nonkey
227,434,nonkey
227,456,nonkey
227,569,nonkey
227,678,nonkey
227,478,nonkey
227,500,nonkey
227,700,nonkey
227,591,nonkey
227,601,nonkey
258,522,nonkey
258,569,nonkey
258,733,nonkey
258,500,nonkey
258,546,nonkey
258,656,nonkey
258,700,nonkey
271,522,nonkey
271,569,nonkey
271,733,nonkey
271,500,nonkey
271,546,nonkey
271,656,nonkey
271,700,nonkey
297,522,nonkey
297,569,nonkey
297,733,nonkey
297,500,nonkey
297,546,nonkey
297,656,nonkey
297,700,nonkey
340,700,nonkey
340,522,nonkey
340,569,nonkey
340,733,nonkey
340,500,nonkey
340,546,nonkey
340,656,nonkey
360,500,nonkey
360,546,nonkey
360,656,nonkey
360,700,nonkey
360,522,nonkey
360,569,nonkey
360,733,nonkey
118,569,nonkey
237,591,nonkey
245,612,nonkey
304,623,nonkey
319,623,nonkey
333,623,nonkey
390,623,nonkey
264,678,nonkey
278,678,nonkey
124,700,nonkey
147,700,nonkey
