x,y,label
92,252,key
92,275,key
92,206,key
92,309,key
92,217,key
92,229,key
304,206,key
140,275,key
140,309,key
88,470,key
88,344,key
88,367,key
88,505,key
88,401,key
88,539,key
88,413,key
88,712,key
88,424,key
88,585,key
88,436,key
88,608,key
88,447,key
88,643,key
333,401,key
160,413,key
121,436,key
119,447,key
127,505,key
308,654,key
308,562,key
308,689,key
308,643,key
324,643,key
327,689,key
304,229,nonkey
304,321,nonkey
304,252,nonkey
304,275,nonkey
304,286,nonkey
304,217,nonkey
304,309,nonkey
332,252,nonkey
332,309,nonkey
385,252,nonkey
312,275,nonkey
320,321,nonkey
320,286,nonkey
334,321,nonkey
334,286,nonkey
308,470,nonkey
308,344,nonkey
308,482,nonkey
308,666,nonkey
308,367,nonkey
308,677,nonkey
308,378,nonkey
308,505,nonkey
308,516,nonkey
308,401,nonkey
308,539,nonkey
308,413,nonkey
308,551,nonkey
308,712,nonkey
308,424,nonkey
308,585,nonkey
308,436,nonkey
308,608,nonkey
308,620,nonkey
308,447,nonkey
330,367,nonkey
330,608,nonkey
330,539,nonkey
324,551,nonkey
324,482,nonkey
324,378,nonkey
324,516,nonkey
324,620,nonkey
352,654,nonkey
352,378,nonkey
352,536,nonkey
336,413,nonkey
336,712,nonkey
336,424,nonkey
336,585,nonkey
336,436,nonkey
336,447,nonkey
366,447,nonkey
366,413,nonkey
366,712,nonkey
366,424,nonkey
366,585,nonkey
366,436,nonkey
327,470,nonkey
338,551,nonkey
338,516,nonkey
349,643,nonkey
349,689,nonkey
88,654,nonkey
331,666,nonkey
348,666,nonkey
430,677,nonkey
445,677,nonkey
470,677,nonkey
485,677,nonkey
