x,y,label
66,564,key
84,578,key
84,592,key
84,607,key
288,578,key
288,592,key
72,693,key
72,650,key
72,664,key
72,736,key
72,707,key
72,621,key
72,678,key
72,635,key
72,721,key
147,721,key
174,721,key
167,736,key
288,722,nonkey
288,693,nonkey
288,650,nonkey
288,607,nonkey
288,664,nonkey
288,707,nonkey
288,736,nonkey
288,621,nonkey
288,679,nonkey
288,635,nonkey
317,607,nonkey
344,607,nonkey
321,621,nonkey
302,722,nonkey
302,693,nonkey
302,664,nonkey
302,707,nonkey
302,736,nonkey
302,679,nonkey
302,635,nonkey
332,635,nonkey
332,722,nonkey
332,693,nonkey
332,664,nonkey
332,707,nonkey
332,736,nonkey
332,679,nonkey
358,635,nonkey
358,722,nonkey
358,693,nonkey
358,664,nonkey
358,707,nonkey
358,736,nonkey
358,679,nonkey
388,679,nonkey
388,635,nonkey
388,722,nonkey
388,693,nonkey
388,664,nonkey
388,707,nonkey
388,736,nonkey
