x,y,label
39,387,key
39,351,key
84,351,key
31,454,key
31,374,key
31,421,key
31,465,key
31,476,key
31,443,key
31,487,key
31,363,key
31,399,key
332,363,key
75,387,key
129,387,key
200,387,key
294,387,key
324,443,key
303,465,key
303,363,nonkey
303,399,nonkey
303,410,nonkey
303,374,nonkey
303,498,nonkey
303,421,nonkey
303,432,nonkey
303,476,nonkey
303,487,nonkey
303,443,nonkey
111,387,nonkey
183,387,nonkey
256,387,nonkey
280,387,nonkey
325,399,nonkey
322,498,nonkey
322,421,nonkey
322,432,nonkey
322,476,nonkey
322,487,nonkey
31,498,nonkey
31,432,nonkey
76,443,nonkey
310,454,nonkey
84,498,nonkey
97,498,nonkey
