x,y,label
66,627,key
66,415,key
66,472,key
66,558,key
66,314,key
66,642,key
66,329,key
66,487,key
66,429,key
66,656,key
66,343,key
66,584,key
66,501,key
66,444,key
66,515,key
66,599,key
66,372,key
66,386,key
66,613,key
66,401,key
66,458,key
66,257,key
78,286,key
78,300,key
78,530,key
78,544,key
78,271,key
282,272,key
282,286,key
141,415,key
168,415,key
161,444,key
161,429,key
130,472,key
107,501,key
144,530,key
73,570,key
90,570,key
116,642,key
127,656,key
282,627,nonkey
282,300,nonkey
282,473,nonkey
282,315,nonkey
282,415,nonkey
282,559,nonkey
282,642,nonkey
282,329,nonkey
282,487,nonkey
282,343,nonkey
282,656,nonkey
282,429,nonkey
282,584,nonkey
282,501,nonkey
282,599,nonkey
282,444,nonkey
282,530,nonkey
282,613,nonkey
282,401,nonkey
282,458,nonkey
282,544,nonkey
296,544,nonkey
296,473,nonkey
296,415,nonkey
296,559,nonkey
296,642,nonkey
296,329,nonkey
296,656,nonkey
296,429,nonkey
296,584,nonkey
296,599,nonkey
296,444,nonkey
296,530,nonkey
296,613,nonkey
296,401,nonkey
296,458,nonkey
326,401,nonkey
326,458,nonkey
326,544,nonkey
326,473,nonkey
326,415,nonkey
326,559,nonkey
326,642,nonkey
326,329,nonkey
326,656,nonkey
326,429,nonkey
326,584,nonkey
326,599,nonkey
326,444,nonkey
326,530,nonkey
326,613,nonkey
353,401,nonkey
353,458,nonkey
353,544,nonkey
353,473,nonkey
353,415,nonkey
353,559,nonkey
353,642,nonkey
353,329,nonkey
353,656,nonkey
353,429,nonkey
353,584,nonkey
353,599,nonkey
353,444,nonkey
353,530,nonkey
353,613,nonkey
382,401,nonkey
382,458,nonkey
382,544,nonkey
382,473,nonkey
382,415,nonkey
382,559,nonkey
382,642,nonkey
382,329,nonkey
382,656,nonkey
382,429,nonkey
382,584,nonkey
382,599,nonkey
382,444,nonkey
382,530,nonkey
382,613,nonkey
304,343,nonkey
335,343,nonkey
66,358,nonkey
291,358,nonkey
291,372,nonkey
291,386,nonkey
313,358,nonkey
318,372,nonkey
318,386,nonkey
315,501,nonkey
315,487,nonkey
351,487,nonkey
383,487,nonkey
347,501,nonkey
133,530,nonkey
133,544,nonkey
173,558,nonkey
321,627,nonkey
354,627,nonkey
385,627,nonkey
