x,y,label
92,239,key
92,250,key
92,204,key
140,204,key
229,239,key
164,250,key
257,250,key
205,181,nonkey
205,227,nonkey
205,239,nonkey
205,193,nonkey
205,158,nonkey
205,216,nonkey
205,170,nonkey
225,158,nonkey
241,158,nonkey
255,158,nonkey
287,158,nonkey
314,158,nonkey
349,158,nonkey
228,181,nonkey
341,181,nonkey
365,181,nonkey
378,181,nonkey
406,181,nonkey
423,181,nonkey
299,193,nonkey
332,193,nonkey
229,216,nonkey
284,216,nonkey
303,216,nonkey
340,216,nonkey
353,216,nonkey
233,250,nonkey
379,250,nonkey
379,262,nonkey
437,250,nonkey
