x,y,label
35,627,key
35,703,key
35,766,key
35,551,key
35,639,key
35,563,key
35,778,key
35,652,key
35,715,key
35,576,key
35,665,key
35,728,key
35,677,key
35,741,key
35,601,key
35,690,key
35,525,key
35,614,key
35,753,key
35,538,key
221,525,key
103,589,key
91,677,key
111,677,key
227,690,key
66,703,key
66,715,key
51,741,key
74,766,key
74,753,key
72,778,key
221,627,nonkey
221,766,nonkey
221,551,nonkey
221,639,nonkey
221,703,nonkey
221,563,nonkey
221,778,nonkey
221,652,nonkey
221,576,nonkey
221,715,nonkey
221,665,nonkey
221,728,nonkey
221,589,nonkey
221,677,nonkey
221,601,nonkey
221,741,nonkey
221,690,nonkey
221,614,nonkey
221,753,nonkey
221,538,nonkey
250,538,nonkey
262,538,nonkey
295,538,nonkey
243,627,nonkey
243,766,nonkey
243,703,nonkey
243,563,nonkey
243,778,nonkey
243,652,nonkey
243,576,nonkey
243,665,nonkey
243,728,nonkey
243,589,nonkey
243,601,nonkey
243,741,nonkey
243,690,nonkey
243,614,nonkey
243,753,nonkey
267,753,nonkey
267,627,nonkey
267,766,nonkey
267,703,nonkey
267,563,nonkey
267,778,nonkey
267,652,nonkey
267,576,nonkey
267,665,nonkey
267,728,nonkey
267,589,nonkey
267,601,nonkey
267,741,nonkey
267,614,nonkey
35,589,nonkey
232,639,nonkey
241,677,nonkey
241,715,nonkey
252,690,nonkey
263,690,nonkey
275,690,nonkey
114,703,nonkey
126,703,nonkey
138,703,nonkey
230,715,nonkey
