x,y,label
92,79,key
92,110,key
92,120,key
92,234,key
92,306,key
93,275,key
93,255,key
93,89,key
93,141,key
93,203,key
93,265,key
93,286,key
93,162,key
91,130,key
91,213,key
91,296,key
91,172,key
91,317,key
91,182,key
154,130,key
148,172,key
169,172,key
138,182,key
138,317,key
81,192,key
95,224,key
125,224,key
280,255,key
319,255,key
130,306,key
81,296,nonkey
81,255,nonkey
81,120,nonkey
81,203,nonkey
81,265,nonkey
81,306,nonkey
81,162,nonkey
81,130,nonkey
81,79,nonkey
81,213,nonkey
81,275,nonkey
81,172,nonkey
81,317,nonkey
81,89,nonkey
81,141,nonkey
81,224,nonkey
81,286,nonkey
81,182,nonkey
280,182,nonkey
280,151,nonkey
280,296,nonkey
280,120,nonkey
280,203,nonkey
280,265,nonkey
280,162,nonkey
280,306,nonkey
280,79,nonkey
280,130,nonkey
280,213,nonkey
280,275,nonkey
280,317,nonkey
280,172,nonkey
280,89,nonkey
280,234,nonkey
280,286,nonkey
304,182,nonkey
304,296,nonkey
304,120,nonkey
304,203,nonkey
304,265,nonkey
304,162,nonkey
304,306,nonkey
304,79,nonkey
304,130,nonkey
304,213,nonkey
304,275,nonkey
304,317,nonkey
304,172,nonkey
304,286,nonkey
328,182,nonkey
328,296,nonkey
328,120,nonkey
328,203,nonkey
328,265,nonkey
328,162,nonkey
328,306,nonkey
328,79,nonkey
328,130,nonkey
328,213,nonkey
328,275,nonkey
328,317,nonkey
328,172,nonkey
328,286,nonkey
373,286,nonkey
373,182,nonkey
373,296,nonkey
373,120,nonkey
373,203,nonkey
373,265,nonkey
373,162,nonkey
373,306,nonkey
373,79,nonkey
373,130,nonkey
373,213,nonkey
373,275,nonkey
373,317,nonkey
373,172,nonkey
395,286,nonkey
395,182,nonkey
395,151,nonkey
395,296,nonkey
395,120,nonkey
395,203,nonkey
395,265,nonkey
395,162,nonkey
395,306,nonkey
395,79,nonkey
395,130,nonkey
395,213,nonkey
395,275,nonkey
395,317,nonkey
395,172,nonkey
308,89,nonkey
308,234,nonkey
92,244,nonkey
92,99,nonkey
107,244,nonkey
107,99,nonkey
118,244,nonkey
118,99,nonkey
133,99,nonkey
133,244,nonkey
149,99,nonkey
176,99,nonkey
203,99,nonkey
237,99,nonkey
138,130,nonkey
288,141,nonkey
303,141,nonkey
325,141,nonkey
341,141,nonkey
358,141,nonkey
378,141,nonkey
426,141,nonkey
296,151,nonkey
327,151,nonkey
362,151,nonkey
371,151,nonkey
420,151,nonkey
433,151,nonkey
202,182,nonkey
331,234,nonkey
309,255,nonkey
178,265,nonkey
