x,y,label
112,106,key
208,106,key
263,106,key
73,168,key
73,126,key
73,239,key
73,140,key
73,253,key
73,154,key
73,211,key
109,154,key
119,168,key
130,211,key
151,211,key
47,106,nonkey
100,239,nonkey
100,106,nonkey
185,106,nonkey
341,106,nonkey
73,112,nonkey
73,225,nonkey
73,182,nonkey
73,197,nonkey
279,154,nonkey
279,211,nonkey
279,112,nonkey
279,168,nonkey
279,225,nonkey
279,126,nonkey
279,197,nonkey
279,239,nonkey
279,140,nonkey
279,253,nonkey
300,253,nonkey
300,154,nonkey
300,211,nonkey
300,112,nonkey
300,168,nonkey
300,225,nonkey
300,126,nonkey
300,197,nonkey
300,239,nonkey
300,140,nonkey
349,197,nonkey
369,197,nonkey
97,253,nonkey
