x,y,label
39,241,key
39,460,key
39,372,key
39,475,key
39,256,key
39,387,key
39,153,key
39,271,key
39,490,key
39,402,key
39,168,key
39,283,key
39,183,key
39,108,key
39,198,key
39,417,key
39,520,key
39,123,key
39,328,key
39,213,key
39,429,key
39,138,key
39,445,key
39,357,key
111,123,key
122,213,key
113,271,key
44,298,key
44,313,key
103,328,key
63,340,key
331,402,key
393,402,key
486,402,key
88,475,key
99,490,key
95,520,key
203,357,nonkey
203,241,nonkey
203,460,nonkey
203,372,nonkey
203,256,nonkey
203,475,nonkey
203,387,nonkey
203,153,nonkey
203,271,nonkey
203,402,nonkey
203,490,nonkey
203,167,nonkey
203,183,nonkey
203,298,nonkey
203,505,nonkey
203,313,nonkey
203,198,nonkey
203,417,nonkey
203,520,nonkey
203,123,nonkey
203,328,nonkey
203,138,nonkey
203,213,nonkey
203,445,nonkey
247,123,nonkey
232,138,nonkey
256,138,nonkey
276,138,nonkey
301,138,nonkey
324,138,nonkey
349,138,nonkey
372,138,nonkey
398,138,nonkey
421,138,nonkey
228,213,nonkey
228,445,nonkey
228,357,nonkey
228,460,nonkey
228,372,nonkey
228,256,nonkey
228,475,nonkey
228,387,nonkey
228,271,nonkey
228,490,nonkey
228,167,nonkey
228,298,nonkey
228,313,nonkey
228,198,nonkey
228,417,nonkey
228,520,nonkey
228,328,nonkey
217,183,nonkey
262,183,nonkey
288,183,nonkey
101,213,nonkey
278,241,nonkey
310,241,nonkey
39,340,nonkey
39,505,nonkey
214,402,nonkey
233,402,nonkey
280,402,nonkey
364,402,nonkey
430,402,nonkey
450,402,nonkey
148,417,nonkey
77,505,nonkey
119,505,nonkey
143,505,nonkey
223,505,nonkey
