x,y,label
103,261,key
103,180,key
103,220,key
103,271,key
103,230,key
103,140,key
103,281,key
103,190,key
103,150,key
103,160,key
103,200,key
103,239,key
103,170,key
103,249,key
103,210,key
129,150,key
126,160,key
142,249,key
148,261,key
138,271,key
134,281,key
174,281,key
318,281,key
385,200,nonkey
385,140,nonkey
407,249,nonkey
407,230,nonkey
407,150,nonkey
407,160,nonkey
407,180,nonkey
407,200,nonkey
407,140,nonkey
387,150,nonkey
387,210,nonkey
389,230,nonkey
389,160,nonkey
234,190,nonkey
234,180,nonkey
234,200,nonkey
234,170,nonkey
234,230,nonkey
244,190,nonkey
244,180,nonkey
244,200,nonkey
244,170,nonkey
244,230,nonkey
327,220,nonkey
327,239,nonkey
327,170,nonkey
346,170,nonkey
346,220,nonkey
346,239,nonkey
367,170,nonkey
367,220,nonkey
367,239,nonkey
422,179,nonkey
362,180,nonkey
383,180,nonkey
383,249,nonkey
393,190,nonkey
376,210,nonkey
116,220,nonkey
123,220,nonkey
449,230,nonkey
487,230,nonkey
493,230,nonkey
185,249,nonkey
230,261,nonkey
230,271,nonkey
230,281,nonkey
247,261,nonkey
247,271,nonkey
248,281,nonkey
265,281,nonkey
307,281,nonkey
