x,y,label
71,511,key
71,533,key
71,689,key
71,555,key
71,601,key
71,722,key
71,645,key
71,711,key
71,489,key
71,667,key
71,577,key
71,623,key
134,623,key
129,689,key
150,689,key
227,489,nonkey
227,667,nonkey
227,577,nonkey
227,711,nonkey
227,511,nonkey
227,623,nonkey
227,533,nonkey
227,555,nonkey
227,601,nonkey
227,689,nonkey
258,667,nonkey
258,577,nonkey
258,711,nonkey
258,623,nonkey
258,555,nonkey
258,601,nonkey
271,667,nonkey
271,577,nonkey
271,711,nonkey
271,623,nonkey
271,555,nonkey
271,601,nonkey
297,667,nonkey
297,577,nonkey
297,711,nonkey
297,623,nonkey
297,555,nonkey
297,601,nonkey
340,667,nonkey
340,577,nonkey
340,711,nonkey
340,623,nonkey
340,555,nonkey
340,601,nonkey
360,667,nonkey
360,577,nonkey
360,711,nonkey
360,623,nonkey
360,555,nonkey
360,601,nonkey
118,623,nonkey
234,645,nonkey
240,645,nonkey
250,689,nonkey
274,689,nonkey
124,711,nonkey
147,711,nonkey
