x,y,label
60,490,key
60,683,key
60,517,key
60,711,key
60,350,key
60,544,key
60,379,key
60,573,key
60,738,key
60,407,key
60,600,key
60,435,key
60,628,key
60,462,key
60,656,key
116,462,key
128,490,key
145,517,key
114,600,key
104,628,key
127,656,key
151,656,key
91,683,key
188,683,key
88,711,key
186,711,key
60,667,nonkey
60,501,nonkey
60,694,nonkey
60,528,nonkey
60,362,nonkey
60,555,nonkey
60,722,nonkey
60,390,nonkey
60,584,nonkey
60,749,nonkey
60,418,nonkey
60,611,nonkey
60,446,nonkey
60,618,nonkey
60,640,nonkey
60,473,nonkey
46,369,nonkey
46,562,nonkey
46,397,nonkey
46,756,nonkey
85,473,nonkey
85,722,nonkey
85,667,nonkey
85,584,nonkey
85,418,nonkey
85,501,nonkey
85,446,nonkey
85,694,nonkey
85,528,nonkey
85,640,nonkey
112,473,nonkey
112,722,nonkey
112,667,nonkey
112,584,nonkey
112,418,nonkey
112,501,nonkey
112,446,nonkey
112,694,nonkey
112,528,nonkey
112,640,nonkey
81,555,nonkey
81,749,nonkey
166,683,nonkey
164,711,nonkey
