x,y,label
93,120,key
93,151,key
93,130,key
93,79,key
93,141,key
93,162,key
91,89,key
91,172,key
91,192,key
95,99,key
125,99,key
92,110,key
92,182,key
280,120,key
280,130,key
319,120,key
319,130,key
130,182,key
138,192,key
81,89,nonkey
81,120,nonkey
81,151,nonkey
81,172,nonkey
81,192,nonkey
81,130,nonkey
81,79,nonkey
81,99,nonkey
81,141,nonkey
81,162,nonkey
81,182,nonkey
280,89,nonkey
280,151,nonkey
280,172,nonkey
280,192,nonkey
280,79,nonkey
280,110,nonkey
280,141,nonkey
280,162,nonkey
280,182,nonkey
304,89,nonkey
304,151,nonkey
304,172,nonkey
304,192,nonkey
304,79,nonkey
304,141,nonkey
304,162,nonkey
304,182,nonkey
328,182,nonkey
328,89,nonkey
328,151,nonkey
328,172,nonkey
328,192,nonkey
328,79,nonkey
328,141,nonkey
328,162,nonkey
373,141,nonkey
373,162,nonkey
373,182,nonkey
373,89,nonkey
373,151,nonkey
373,172,nonkey
373,192,nonkey
373,79,nonkey
395,141,nonkey
395,162,nonkey
395,182,nonkey
395,89,nonkey
395,151,nonkey
395,172,nonkey
395,192,nonkey
395,79,nonkey
299,110,nonkey
313,110,nonkey
310,120,nonkey
310,130,nonkey
178,141,nonkey
