x,y,label
35,607,key
35,695,key
35,759,key
35,708,key
35,771,key
35,632,key
35,721,key
35,556,key
35,645,key
35,569,key
35,658,key
35,733,key
35,582,key
35,670,key
35,594,key
35,683,key
35,746,key
221,556,key
103,620,key
91,708,key
111,708,key
227,721,key
66,746,key
66,733,key
51,771,key
221,683,nonkey
221,607,nonkey
221,746,nonkey
221,695,nonkey
221,759,nonkey
221,620,nonkey
221,708,nonkey
221,632,nonkey
221,771,nonkey
221,721,nonkey
221,645,nonkey
221,569,nonkey
221,658,nonkey
221,582,nonkey
221,670,nonkey
221,733,nonkey
221,594,nonkey
250,569,nonkey
262,569,nonkey
295,569,nonkey
243,683,nonkey
243,721,nonkey
243,607,nonkey
243,645,nonkey
243,695,nonkey
243,658,nonkey
243,759,nonkey
243,620,nonkey
243,733,nonkey
243,594,nonkey
243,632,nonkey
243,771,nonkey
267,683,nonkey
267,607,nonkey
267,645,nonkey
267,695,nonkey
267,658,nonkey
267,759,nonkey
267,620,nonkey
267,733,nonkey
267,594,nonkey
267,632,nonkey
267,771,nonkey
35,620,nonkey
232,670,nonkey
241,746,nonkey
241,708,nonkey
252,721,nonkey
263,721,nonkey
275,721,nonkey
114,733,nonkey
126,733,nonkey
138,733,nonkey
230,746,nonkey
