x,y,label
60,330,key
60,153,key
60,246,key
60,258,key
60,180,key
60,275,key
60,208,key
60,219,key
60,302,key
60,125,key
97,180,key
305,258,key
60,341,nonkey
60,164,nonkey
60,191,nonkey
60,286,nonkey
60,313,nonkey
60,137,nonkey
60,229,nonkey
85,137,nonkey
85,341,nonkey
85,164,nonkey
85,191,nonkey
85,286,nonkey
85,313,nonkey
112,313,nonkey
112,137,nonkey
112,341,nonkey
112,164,nonkey
112,191,nonkey
112,286,nonkey
336,229,nonkey
336,219,nonkey
372,229,nonkey
372,219,nonkey
543,236,nonkey
258,258,nonkey
291,258,nonkey
159,302,nonkey
