x,y,label
92,158,key
92,308,key
92,181,key
92,331,key
92,193,key
92,285,key
130,158,key
189,158,key
205,181,key
272,193,key
140,285,key
229,308,key
164,331,key
257,331,key
205,250,nonkey
205,296,nonkey
205,216,nonkey
205,262,nonkey
205,308,nonkey
205,170,nonkey
205,227,nonkey
205,273,nonkey
205,239,nonkey
205,204,nonkey
205,285,nonkey
229,204,nonkey
229,170,nonkey
189,193,nonkey
292,216,nonkey
292,193,nonkey
292,239,nonkey
92,216,nonkey
147,216,nonkey
225,216,nonkey
225,239,nonkey
241,285,nonkey
241,216,nonkey
241,239,nonkey
261,216,nonkey
261,239,nonkey
320,239,nonkey
320,216,nonkey
343,239,nonkey
343,216,nonkey
228,262,nonkey
341,262,nonkey
365,262,nonkey
378,262,nonkey
406,262,nonkey
423,262,nonkey
299,273,nonkey
332,273,nonkey
221,285,nonkey
222,296,nonkey
379,342,nonkey
379,308,nonkey
379,319,nonkey
379,331,nonkey
437,308,nonkey
437,331,nonkey
233,331,nonkey
