x,y,label
39,194,key
39,230,key
84,194,key
31,319,key
31,286,key
31,330,key
31,207,key
31,242,key
31,297,key
31,218,key
31,264,key
31,308,key
332,207,key
75,230,key
129,230,key
200,230,key
294,230,key
324,286,key
303,308,key
303,264,nonkey
303,275,nonkey
303,319,nonkey
303,330,nonkey
303,286,nonkey
303,207,nonkey
303,242,nonkey
303,253,nonkey
303,218,nonkey
303,341,nonkey
111,230,nonkey
183,230,nonkey
256,230,nonkey
280,230,nonkey
325,242,nonkey
322,264,nonkey
322,275,nonkey
322,319,nonkey
322,330,nonkey
322,341,nonkey
31,275,nonkey
31,341,nonkey
76,286,nonkey
310,297,nonkey
84,341,nonkey
97,341,nonkey
