x,y,label
65,113,key
83,113,key
59,156,key
59,199,key
59,127,key
59,170,key
59,142,key
59,185,key
109,185,key
120,199,key
275,185,nonkey
275,156,nonkey
275,128,nonkey
275,199,nonkey
275,171,nonkey
275,142,nonkey
289,185,nonkey
289,156,nonkey
289,128,nonkey
289,199,nonkey
289,171,nonkey
289,142,nonkey
319,142,nonkey
319,185,nonkey
319,156,nonkey
319,128,nonkey
319,199,nonkey
319,171,nonkey
345,142,nonkey
345,185,nonkey
345,156,nonkey
345,128,nonkey
345,199,nonkey
345,171,nonkey
375,142,nonkey
375,185,nonkey
375,156,nonkey
375,128,nonkey
375,199,nonkey
375,171,nonkey
