x,y,label
66,394,key
66,632,key
66,645,key
66,408,key
66,421,key
66,660,key
66,435,key
66,673,key
66,449,key
66,687,key
66,463,key
66,701,key
66,477,key
66,715,key
66,491,key
66,505,key
66,515,key
66,529,key
66,538,key
66,552,key
66,566,key
66,580,key
66,594,key
66,608,key
66,622,key
66,380,key
214,380,key
127,491,key
148,491,key
94,505,key
92,529,key
115,552,key
115,566,key
99,580,key
120,608,key
214,505,nonkey
214,394,nonkey
214,645,nonkey
214,408,nonkey
214,421,nonkey
214,529,nonkey
214,660,nonkey
214,435,nonkey
214,673,nonkey
214,552,nonkey
214,449,nonkey
214,687,nonkey
214,566,nonkey
214,463,nonkey
214,701,nonkey
214,580,nonkey
214,477,nonkey
214,715,nonkey
214,594,nonkey
214,491,nonkey
214,608,nonkey
214,622,nonkey
233,622,nonkey
233,505,nonkey
233,645,nonkey
233,421,nonkey
233,529,nonkey
233,660,nonkey
233,435,nonkey
233,673,nonkey
233,449,nonkey
233,687,nonkey
233,566,nonkey
233,463,nonkey
233,701,nonkey
233,580,nonkey
233,477,nonkey
233,715,nonkey
233,594,nonkey
233,491,nonkey
100,449,nonkey
169,463,nonkey
117,477,nonkey
117,594,nonkey
192,491,nonkey
161,505,nonkey
159,529,nonkey
126,580,nonkey
111,608,nonkey
152,622,nonkey
174,687,nonkey
185,701,nonkey
158,715,nonkey
