x,y,label
85,328,key
85,248,key
85,344,key
85,482,key
85,264,key
85,371,key
85,184,key
85,397,key
85,498,key
85,280,key
85,200,key
85,514,key
85,296,key
85,407,key
85,424,key
85,216,key
85,312,key
85,530,key
85,434,key
85,232,key
85,450,key
147,232,key
170,232,key
114,264,key
112,280,key
120,328,key
120,312,key
237,371,key
128,498,key
128,482,key
126,514,key
136,530,key
237,450,nonkey
237,232,nonkey
237,328,nonkey
237,466,nonkey
237,248,nonkey
237,344,nonkey
237,482,nonkey
237,264,nonkey
237,184,nonkey
237,498,nonkey
237,280,nonkey
237,397,nonkey
237,200,nonkey
237,296,nonkey
237,514,nonkey
237,424,nonkey
237,216,nonkey
237,312,nonkey
237,530,nonkey
263,450,nonkey
263,232,nonkey
263,328,nonkey
263,466,nonkey
263,248,nonkey
263,482,nonkey
263,264,nonkey
263,184,nonkey
263,498,nonkey
263,280,nonkey
263,397,nonkey
263,200,nonkey
263,296,nonkey
263,514,nonkey
263,424,nonkey
263,216,nonkey
263,312,nonkey
263,530,nonkey
289,312,nonkey
289,530,nonkey
289,450,nonkey
289,232,nonkey
289,328,nonkey
289,466,nonkey
289,248,nonkey
289,482,nonkey
289,264,nonkey
289,184,nonkey
289,498,nonkey
289,280,nonkey
289,397,nonkey
289,200,nonkey
289,296,nonkey
289,514,nonkey
289,424,nonkey
289,216,nonkey
252,344,nonkey
259,344,nonkey
129,397,nonkey
139,397,nonkey
175,424,nonkey
85,466,nonkey
134,466,nonkey
