x,y,label
35,255,key
35,141,key
35,192,key
35,268,key
35,205,key
35,154,key
35,217,key
35,91,key
35,167,key
35,230,key
35,103,key
35,116,key
35,179,key
35,242,key
35,128,key
91,141,key
111,141,key
227,154,key
66,167,key
66,179,key
51,205,key
74,230,key
74,217,key
71,242,key
93,255,key
221,129,nonkey
221,255,nonkey
221,192,nonkey
221,141,nonkey
221,268,nonkey
221,154,nonkey
221,205,nonkey
221,217,nonkey
221,91,nonkey
221,103,nonkey
221,167,nonkey
221,230,nonkey
221,116,nonkey
221,179,nonkey
221,243,nonkey
243,129,nonkey
243,217,nonkey
243,91,nonkey
243,255,nonkey
243,192,nonkey
243,167,nonkey
243,230,nonkey
243,268,nonkey
243,116,nonkey
243,205,nonkey
243,154,nonkey
243,243,nonkey
267,129,nonkey
267,217,nonkey
267,91,nonkey
267,255,nonkey
267,192,nonkey
267,167,nonkey
267,230,nonkey
267,268,nonkey
267,116,nonkey
267,205,nonkey
267,243,nonkey
232,103,nonkey
241,141,nonkey
252,154,nonkey
263,154,nonkey
275,154,nonkey
113,167,nonkey
126,167,nonkey
137,167,nonkey
248,179,nonkey
270,179,nonkey
279,179,nonkey
290,179,nonkey
