x,y,label
84,704,key
84,411,key
84,625,key
84,518,key
84,721,key
84,428,key
84,535,key
84,636,key
84,445,key
84,552,key
84,648,key
84,659,key
84,355,key
84,569,key
84,676,key
84,366,key
84,484,key
84,501,key
84,608,key
84,400,key
133,355,key
92,467,key
92,732,key
92,580,key
92,377,key
92,591,key
92,388,key
92,687,key
92,456,key
261,377,key
163,467,key
150,501,key
173,501,key
349,552,key
349,535,key
127,552,key
120,636,key
148,676,key
310,687,key
261,400,nonkey
261,501,nonkey
261,704,nonkey
261,411,nonkey
261,518,nonkey
261,732,nonkey
261,535,nonkey
261,428,nonkey
261,636,nonkey
261,456,nonkey
261,552,nonkey
261,647,nonkey
261,659,nonkey
261,580,nonkey
261,484,nonkey
261,591,nonkey
261,388,nonkey
261,687,nonkey
261,608,nonkey
285,608,nonkey
285,501,nonkey
285,704,nonkey
285,411,nonkey
285,518,nonkey
285,732,nonkey
285,636,nonkey
285,456,nonkey
285,647,nonkey
285,659,nonkey
285,580,nonkey
285,484,nonkey
285,591,nonkey
123,428,nonkey
138,428,nonkey
150,428,nonkey
282,428,nonkey
145,467,nonkey
270,467,nonkey
288,467,nonkey
280,552,nonkey
280,535,nonkey
314,552,nonkey
314,535,nonkey
326,552,nonkey
326,535,nonkey
114,625,nonkey
129,625,nonkey
141,625,nonkey
269,625,nonkey
294,625,nonkey
132,676,nonkey
205,676,nonkey
181,704,nonkey
