x,y,label
34,733,key
34,762,key
34,781,key
34,743,key
34,771,key
34,752,key
34,790,key
34,714,key
34,800,key
34,724,key
304,714,key
98,771,key
91,800,key
112,800,key
304,733,nonkey
304,762,nonkey
304,781,nonkey
304,743,nonkey
304,752,nonkey
304,771,nonkey
304,790,nonkey
304,724,nonkey
304,800,nonkey
338,724,nonkey
325,800,nonkey
325,762,nonkey
325,743,nonkey
325,771,nonkey
325,790,nonkey
316,752,nonkey
322,752,nonkey
348,752,nonkey
367,752,nonkey
373,752,nonkey
396,752,nonkey
415,752,nonkey
422,752,nonkey
82,771,nonkey
353,771,nonkey
377,771,nonkey
398,771,nonkey
405,771,nonkey
428,771,nonkey
446,771,nonkey
453,771,nonkey
324,781,nonkey
336,781,nonkey
355,781,nonkey
376,781,nonkey
420,781,nonkey
440,781,nonkey
