x,y,label
84,232,key
84,339,key
84,142,key
84,266,key
84,350,key
84,367,key
84,159,key
84,283,key
84,395,key
84,300,key
84,198,key
84,316,key
84,215,key
84,328,key
92,378,key
92,181,key
92,249,key
92,170,key
163,181,key
150,215,key
173,215,key
349,282,key
349,266,key
127,283,key
120,328,key
148,367,key
261,378,key
123,142,nonkey
137,142,nonkey
150,142,nonkey
261,328,nonkey
261,249,nonkey
261,339,nonkey
261,266,nonkey
261,350,nonkey
261,142,nonkey
261,170,nonkey
261,282,nonkey
261,181,nonkey
261,395,nonkey
261,299,nonkey
261,198,nonkey
261,316,nonkey
261,215,nonkey
299,142,nonkey
331,142,nonkey
285,215,nonkey
285,170,nonkey
285,328,nonkey
285,249,nonkey
285,339,nonkey
285,181,nonkey
285,395,nonkey
285,299,nonkey
285,350,nonkey
285,198,nonkey
285,316,nonkey
145,181,nonkey
280,282,nonkey
280,266,nonkey
314,282,nonkey
314,266,nonkey
326,282,nonkey
326,266,nonkey
132,367,nonkey
205,367,nonkey
181,395,nonkey
