x,y,label
71,639,key
71,441,key
71,252,key
71,562,key
71,362,key
71,274,key
71,463,key
71,485,key
71,595,key
71,373,key
71,296,key
71,395,key
71,318,key
71,496,key
71,617,key
71,518,key
71,419,key
71,540,key
71,340,key
134,274,key
129,340,key
150,340,key
315,340,key
103,441,key
227,463,key
247,518,key
111,562,key
111,595,key
107,617,key
118,639,key
227,340,nonkey
227,639,nonkey
227,441,nonkey
227,252,nonkey
227,562,nonkey
227,362,nonkey
227,274,nonkey
227,573,nonkey
227,485,nonkey
227,595,nonkey
227,296,nonkey
227,395,nonkey
227,318,nonkey
227,518,nonkey
227,617,nonkey
227,419,nonkey
227,540,nonkey
238,252,nonkey
118,274,nonkey
258,485,nonkey
258,595,nonkey
258,395,nonkey
258,639,nonkey
258,318,nonkey
258,362,nonkey
258,617,nonkey
258,274,nonkey
258,419,nonkey
258,540,nonkey
271,540,nonkey
271,485,nonkey
271,595,nonkey
271,395,nonkey
271,639,nonkey
271,318,nonkey
271,362,nonkey
271,617,nonkey
271,274,nonkey
271,419,nonkey
297,540,nonkey
297,485,nonkey
297,595,nonkey
297,395,nonkey
297,639,nonkey
297,318,nonkey
297,362,nonkey
297,617,nonkey
297,274,nonkey
297,419,nonkey
340,540,nonkey
340,485,nonkey
340,595,nonkey
340,395,nonkey
340,639,nonkey
340,318,nonkey
340,362,nonkey
340,617,nonkey
340,274,nonkey
340,419,nonkey
360,274,nonkey
360,419,nonkey
360,540,nonkey
360,485,nonkey
360,595,nonkey
360,395,nonkey
360,639,nonkey
360,318,nonkey
360,362,nonkey
360,617,nonkey
247,296,nonkey
253,340,nonkey
284,340,nonkey
295,340,nonkey
124,362,nonkey
147,362,nonkey
255,441,nonkey
282,441,nonkey
307,441,nonkey
320,441,nonkey
331,441,nonkey
156,485,nonkey
248,562,nonkey
263,562,nonkey
240,573,nonkey
252,573,nonkey
