x,y,label
91,89,key
91,182,key
91,120,key
91,203,key
91,79,key
148,79,key
169,79,key
138,89,key
138,203,key
81,99,key
93,151,key
93,172,key
93,110,key
93,162,key
93,141,key
95,130,key
125,130,key
280,141,key
319,141,key
92,192,key
130,192,key
429,203,key
81,151,nonkey
81,172,nonkey
81,192,nonkey
81,110,nonkey
81,130,nonkey
81,89,nonkey
81,162,nonkey
81,182,nonkey
81,120,nonkey
81,203,nonkey
81,141,nonkey
81,79,nonkey
280,79,nonkey
280,151,nonkey
280,172,nonkey
280,110,nonkey
280,192,nonkey
280,130,nonkey
280,89,nonkey
280,162,nonkey
280,182,nonkey
280,120,nonkey
280,203,nonkey
304,79,nonkey
304,151,nonkey
304,172,nonkey
304,110,nonkey
304,192,nonkey
304,130,nonkey
304,89,nonkey
304,162,nonkey
304,182,nonkey
304,120,nonkey
328,79,nonkey
328,151,nonkey
328,172,nonkey
328,110,nonkey
328,192,nonkey
328,130,nonkey
328,89,nonkey
328,162,nonkey
328,182,nonkey
328,120,nonkey
373,120,nonkey
373,79,nonkey
373,151,nonkey
373,172,nonkey
373,110,nonkey
373,192,nonkey
373,130,nonkey
373,89,nonkey
373,162,nonkey
373,182,nonkey
395,89,nonkey
395,162,nonkey
395,182,nonkey
395,120,nonkey
395,79,nonkey
395,151,nonkey
395,172,nonkey
395,110,nonkey
395,192,nonkey
395,130,nonkey
202,89,nonkey
310,141,nonkey
178,151,nonkey
296,203,nonkey
316,203,nonkey
334,203,nonkey
348,203,nonkey
386,203,nonkey
397,203,nonkey
417,203,nonkey
470,203,nonkey
