x,y,label
74,554,key
74,651,key
74,758,key
74,567,key
74,664,key
74,580,key
74,450,key
74,463,key
74,476,key
74,677,key
74,489,key
74,593,key
74,502,key
74,690,key
74,515,key
74,528,key
74,719,key
74,541,key
74,732,key
74,638,key
74,745,key
120,502,key
210,502,key
264,502,key
150,541,key
142,580,key
167,580,key
318,580,key
81,625,key
81,609,key
111,609,key
108,625,key
112,664,key
361,664,key
155,706,key
118,745,key
129,758,key
318,554,nonkey
318,651,nonkey
318,758,nonkey
318,567,nonkey
318,664,nonkey
318,463,nonkey
318,476,nonkey
318,677,nonkey
318,489,nonkey
318,609,nonkey
318,706,nonkey
318,528,nonkey
318,719,nonkey
318,625,nonkey
318,732,nonkey
318,541,nonkey
318,638,nonkey
318,745,nonkey
354,463,nonkey
188,502,nonkey
341,651,nonkey
341,567,nonkey
341,528,nonkey
341,732,nonkey
341,677,nonkey
131,541,nonkey
349,541,nonkey
364,541,nonkey
380,541,nonkey
407,541,nonkey
332,554,nonkey
332,664,nonkey
332,625,nonkey
381,580,nonkey
381,732,nonkey
381,638,nonkey
416,580,nonkey
449,580,nonkey
190,609,nonkey
334,609,nonkey
187,625,nonkey
346,638,nonkey
365,638,nonkey
403,638,nonkey
415,664,nonkey
443,664,nonkey
469,664,nonkey
531,664,nonkey
74,706,nonkey
174,706,nonkey
344,706,nonkey
395,706,nonkey
337,719,nonkey
