x,y,label
71,390,key
71,703,key
71,412,key
71,579,key
71,434,key
71,736,key
71,601,key
71,456,key
71,478,key
71,623,key
71,503,key
71,634,key
71,525,key
71,656,key
71,681,key
71,546,key
134,525,key
129,601,key
150,601,key
103,703,key
227,390,nonkey
227,558,nonkey
227,703,nonkey
227,412,nonkey
227,579,nonkey
227,434,nonkey
227,736,nonkey
227,456,nonkey
227,601,nonkey
227,478,nonkey
227,623,nonkey
227,503,nonkey
227,656,nonkey
227,525,nonkey
227,681,nonkey
250,681,nonkey
250,478,nonkey
250,623,nonkey
250,703,nonkey
250,579,nonkey
250,656,nonkey
250,456,nonkey
274,681,nonkey
274,478,nonkey
274,623,nonkey
274,703,nonkey
274,579,nonkey
274,656,nonkey
274,456,nonkey
249,503,nonkey
249,525,nonkey
118,525,nonkey
238,546,nonkey
247,546,nonkey
264,601,nonkey
278,601,nonkey
124,623,nonkey
147,623,nonkey
