x,y,label
92,538,key
92,227,key
92,422,key
92,560,key
92,572,key
92,445,key
92,238,key
92,469,key
92,353,key
92,147,key
92,491,key
92,503,key
92,285,key
92,388,key
92,181,key
92,296,key
92,400,key
247,262,key
229,560,key
229,285,key
124,296,key
223,365,key
223,307,key
205,331,key
233,342,key
281,342,key
122,353,key
130,445,key
130,469,key
189,469,key
272,503,key
140,538,key
164,572,key
257,572,key
205,319,nonkey
205,411,nonkey
205,549,nonkey
205,422,nonkey
205,560,nonkey
205,434,nonkey
205,342,nonkey
205,445,nonkey
205,457,nonkey
205,250,nonkey
205,480,nonkey
205,158,nonkey
205,365,nonkey
205,262,nonkey
205,491,nonkey
205,169,nonkey
205,376,nonkey
205,273,nonkey
205,285,nonkey
205,192,nonkey
205,514,nonkey
205,307,nonkey
231,158,nonkey
231,250,nonkey
277,158,nonkey
319,158,nonkey
293,169,nonkey
317,169,nonkey
229,480,nonkey
229,549,nonkey
229,491,nonkey
229,192,nonkey
229,514,nonkey
92,216,nonkey
92,204,nonkey
92,526,nonkey
214,400,nonkey
214,216,nonkey
214,227,nonkey
214,388,nonkey
214,204,nonkey
214,526,nonkey
222,411,nonkey
222,434,nonkey
222,457,nonkey
222,204,nonkey
233,526,nonkey
233,216,nonkey
233,227,nonkey
233,572,nonkey
233,388,nonkey
379,227,nonkey
379,388,nonkey
402,227,nonkey
402,388,nonkey
419,227,nonkey
452,227,nonkey
472,227,nonkey
248,250,nonkey
275,250,nonkey
292,250,nonkey
292,503,nonkey
228,262,nonkey
309,262,nonkey
284,365,nonkey
284,307,nonkey
308,307,nonkey
308,365,nonkey
224,319,nonkey
224,376,nonkey
341,319,nonkey
236,331,nonkey
312,331,nonkey
336,331,nonkey
345,331,nonkey
358,331,nonkey
219,342,nonkey
258,342,nonkey
339,342,nonkey
230,400,nonkey
227,422,nonkey
189,503,nonkey
147,526,nonkey
