x,y,label
96,675,key
96,592,key
96,644,key
96,789,key
96,696,key
96,748,key
96,706,key
96,634,key
96,779,key
96,665,key
97,623,key
95,686,key
157,686,key
94,727,key
94,758,key
94,717,key
152,717,key
172,717,key
142,727,key
84,737,key
99,768,key
128,768,key
284,779,key
322,779,key
84,644,nonkey
84,789,nonkey
84,696,nonkey
84,748,nonkey
84,706,nonkey
84,582,nonkey
84,758,nonkey
84,717,nonkey
84,675,nonkey
84,592,nonkey
84,768,nonkey
84,623,nonkey
84,686,nonkey
84,727,nonkey
84,634,nonkey
84,779,nonkey
100,582,nonkey
139,582,nonkey
165,582,nonkey
183,582,nonkey
197,582,nonkey
212,582,nonkey
246,582,nonkey
281,582,nonkey
284,644,nonkey
284,696,nonkey
284,789,nonkey
284,748,nonkey
284,706,nonkey
284,758,nonkey
284,675,nonkey
284,717,nonkey
284,592,nonkey
284,603,nonkey
284,613,nonkey
284,768,nonkey
284,623,nonkey
284,634,nonkey
284,686,nonkey
284,727,nonkey
307,675,nonkey
307,717,nonkey
307,789,nonkey
307,748,nonkey
307,768,nonkey
307,706,nonkey
307,634,nonkey
307,686,nonkey
307,727,nonkey
307,758,nonkey
331,675,nonkey
331,717,nonkey
331,789,nonkey
331,748,nonkey
331,768,nonkey
331,706,nonkey
331,634,nonkey
331,686,nonkey
331,727,nonkey
331,758,nonkey
376,758,nonkey
376,675,nonkey
376,717,nonkey
376,789,nonkey
376,748,nonkey
376,768,nonkey
376,706,nonkey
376,634,nonkey
376,686,nonkey
376,727,nonkey
398,686,nonkey
398,727,nonkey
398,758,nonkey
398,675,nonkey
398,717,nonkey
398,789,nonkey
398,748,nonkey
398,768,nonkey
398,706,nonkey
398,634,nonkey
303,644,nonkey
96,655,nonkey
110,655,nonkey
122,655,nonkey
136,655,nonkey
153,655,nonkey
179,655,nonkey
195,655,nonkey
229,655,nonkey
142,686,nonkey
306,696,nonkey
205,727,nonkey
313,779,nonkey
182,789,nonkey
