x,y,label
39,326,key
39,153,key
39,349,key
39,371,key
39,165,key
39,188,key
39,394,key
39,211,key
39,234,key
39,256,key
39,84,key
39,280,key
39,107,key
39,303,key
75,153,key
78,234,key
332,256,key
373,256,key
84,371,key
95,394,key
288,303,nonkey
288,130,nonkey
288,326,nonkey
288,349,nonkey
288,153,nonkey
288,371,nonkey
288,188,nonkey
288,394,nonkey
288,211,nonkey
288,234,nonkey
288,256,nonkey
288,84,nonkey
288,280,nonkey
288,107,nonkey
313,211,nonkey
313,303,nonkey
313,130,nonkey
313,326,nonkey
313,349,nonkey
313,153,nonkey
313,371,nonkey
313,84,nonkey
313,188,nonkey
313,280,nonkey
313,394,nonkey
301,107,nonkey
39,130,nonkey
106,153,nonkey
189,153,nonkey
327,234,nonkey
363,256,nonkey
136,280,nonkey
