x,y,label
92,584,key
92,273,key
92,158,key
92,170,key
92,296,key
92,181,key
92,503,key
92,607,key
92,710,key
92,308,key
92,630,key
92,423,key
92,227,key
92,526,key
92,641,key
92,331,key
92,342,key
379,227,key
255,331,key
124,342,key
122,423,key
205,561,key
130,607,key
189,607,key
272,641,key
140,710,key
205,365,nonkey
205,377,nonkey
205,572,nonkey
205,584,nonkey
205,158,nonkey
205,388,nonkey
205,170,nonkey
205,595,nonkey
205,400,nonkey
205,193,nonkey
205,411,nonkey
205,618,nonkey
205,204,nonkey
205,216,nonkey
205,630,nonkey
205,227,nonkey
205,434,nonkey
205,653,nonkey
205,446,nonkey
205,239,nonkey
205,664,nonkey
205,457,nonkey
205,250,nonkey
205,469,nonkey
205,676,nonkey
205,687,nonkey
205,480,nonkey
205,285,nonkey
205,492,nonkey
205,699,nonkey
205,296,nonkey
205,503,nonkey
205,710,nonkey
205,319,nonkey
205,526,nonkey
205,722,nonkey
205,331,nonkey
205,538,nonkey
205,354,nonkey
205,549,nonkey
247,365,nonkey
247,446,nonkey
247,170,nonkey
290,170,nonkey
231,193,nonkey
231,262,nonkey
277,549,nonkey
277,193,nonkey
303,457,nonkey
303,204,nonkey
303,377,nonkey
221,503,nonkey
221,710,nonkey
221,227,nonkey
221,526,nonkey
221,584,nonkey
236,227,nonkey
398,227,nonkey
242,239,nonkey
317,239,nonkey
317,285,nonkey
330,239,nonkey
338,239,nonkey
219,250,nonkey
92,262,nonkey
92,664,nonkey
214,262,nonkey
226,285,nonkey
263,285,nonkey
293,285,nonkey
225,664,nonkey
225,296,nonkey
379,296,nonkey
379,503,nonkey
379,515,nonkey
379,710,nonkey
379,526,nonkey
379,584,nonkey
437,296,nonkey
437,503,nonkey
502,296,nonkey
229,618,nonkey
229,319,nonkey
229,331,nonkey
229,653,nonkey
248,434,nonkey
248,354,nonkey
266,354,nonkey
266,434,nonkey
353,354,nonkey
353,434,nonkey
267,365,nonkey
267,446,nonkey
284,365,nonkey
284,446,nonkey
252,457,nonkey
252,377,nonkey
268,457,nonkey
268,377,nonkey
340,457,nonkey
340,377,nonkey
227,469,nonkey
227,388,nonkey
282,469,nonkey
282,388,nonkey
298,469,nonkey
298,388,nonkey
246,400,nonkey
246,480,nonkey
265,400,nonkey
265,480,nonkey
264,549,nonkey
264,411,nonkey
264,492,nonkey
288,411,nonkey
288,492,nonkey
301,411,nonkey
301,492,nonkey
241,664,nonkey
241,503,nonkey
241,710,nonkey
255,664,nonkey
255,526,nonkey
458,526,nonkey
458,584,nonkey
222,722,nonkey
222,538,nonkey
222,595,nonkey
223,549,nonkey
296,549,nonkey
296,572,nonkey
271,561,nonkey
243,584,nonkey
189,641,nonkey
292,641,nonkey
147,664,nonkey
287,664,nonkey
314,664,nonkey
349,664,nonkey
228,687,nonkey
341,687,nonkey
365,687,nonkey
378,687,nonkey
406,687,nonkey
423,687,nonkey
299,699,nonkey
332,699,nonkey
414,710,nonkey
239,722,nonkey
259,722,nonkey
