x,y,label
84,347,key
84,103,key
84,333,key
72,132,key
72,290,key
72,232,key
72,459,key
72,387,key
72,146,key
72,304,key
72,160,key
72,318,key
72,402,key
72,247,key
72,175,key
72,189,key
72,416,key
72,204,key
72,261,key
72,430,key
72,117,key
72,218,key
72,275,key
72,361,key
72,445,key
147,218,key
174,218,key
167,232,key
167,247,key
135,275,key
113,304,key
150,333,key
78,373,key
96,373,key
122,445,key
133,459,key
288,132,nonkey
288,290,nonkey
288,387,nonkey
288,459,nonkey
288,232,nonkey
288,146,nonkey
288,304,nonkey
288,402,nonkey
288,333,nonkey
288,247,nonkey
288,416,nonkey
288,204,nonkey
288,261,nonkey
288,347,nonkey
288,430,nonkey
288,103,nonkey
288,118,nonkey
288,275,nonkey
288,362,nonkey
288,218,nonkey
288,445,nonkey
302,445,nonkey
302,132,nonkey
302,290,nonkey
302,387,nonkey
302,459,nonkey
302,232,nonkey
302,402,nonkey
302,333,nonkey
302,247,nonkey
302,416,nonkey
302,204,nonkey
302,261,nonkey
302,347,nonkey
302,430,nonkey
302,118,nonkey
302,275,nonkey
302,362,nonkey
302,218,nonkey
332,218,nonkey
332,445,nonkey
332,132,nonkey
332,290,nonkey
332,387,nonkey
332,459,nonkey
332,232,nonkey
332,402,nonkey
332,333,nonkey
332,247,nonkey
332,416,nonkey
332,204,nonkey
332,261,nonkey
332,347,nonkey
332,430,nonkey
332,118,nonkey
332,275,nonkey
332,362,nonkey
358,275,nonkey
358,362,nonkey
358,218,nonkey
358,445,nonkey
358,132,nonkey
358,290,nonkey
358,387,nonkey
358,459,nonkey
358,232,nonkey
358,402,nonkey
358,333,nonkey
358,247,nonkey
358,416,nonkey
358,204,nonkey
358,261,nonkey
358,347,nonkey
358,430,nonkey
358,118,nonkey
388,118,nonkey
388,275,nonkey
388,362,nonkey
388,218,nonkey
388,445,nonkey
388,132,nonkey
388,290,nonkey
388,387,nonkey
388,459,nonkey
388,232,nonkey
388,402,nonkey
388,333,nonkey
388,247,nonkey
388,416,nonkey
388,204,nonkey
388,261,nonkey
388,347,nonkey
388,430,nonkey
296,189,nonkey
296,161,nonkey
296,175,nonkey
319,161,nonkey
324,175,nonkey
324,189,nonkey
139,347,nonkey
139,333,nonkey
179,361,nonkey
