x,y,label
84,158,key
84,209,key
84,175,key
84,254,key
84,192,key
84,226,key
311,192,key
311,175,key
148,226,key
92,237,key
92,265,key
92,277,key
295,237,key
224,158,nonkey
224,237,nonkey
224,175,nonkey
224,209,nonkey
224,265,nonkey
224,277,nonkey
224,192,nonkey
248,158,nonkey
248,237,nonkey
248,265,nonkey
248,277,nonkey
242,175,nonkey
242,192,nonkey
277,175,nonkey
277,192,nonkey
289,175,nonkey
289,192,nonkey
114,209,nonkey
128,209,nonkey
141,209,nonkey
249,209,nonkey
292,209,nonkey
132,226,nonkey
205,226,nonkey
268,237,nonkey
