x,y,label
85,205,key
85,174,key
90,195,key
90,184,key
158,184,key
167,216,key
91,247,key
91,298,key
91,227,key
91,257,key
91,288,key
91,308,key
91,267,key
91,328,key
91,237,key
91,277,key
91,318,key
153,227,key
117,257,key
115,267,key
141,308,key
359,308,key
117,195,nonkey
142,195,nonkey
202,195,nonkey
263,195,nonkey
118,205,nonkey
172,205,nonkey
194,205,nonkey
215,205,nonkey
227,205,nonkey
265,205,nonkey
285,205,nonkey
312,205,nonkey
85,216,nonkey
138,227,nonkey
230,278,nonkey
230,318,nonkey
230,298,nonkey
230,227,nonkey
230,288,nonkey
230,328,nonkey
249,227,nonkey
306,328,nonkey
306,278,nonkey
306,318,nonkey
306,227,nonkey
395,278,nonkey
395,227,nonkey
395,237,nonkey
413,237,nonkey
413,328,nonkey
413,247,nonkey
413,278,nonkey
413,257,nonkey
413,227,nonkey
413,267,nonkey
413,288,nonkey
391,247,nonkey
393,257,nonkey
389,267,nonkey
389,288,nonkey
240,278,nonkey
240,318,nonkey
240,298,nonkey
240,288,nonkey
240,328,nonkey
429,287,nonkey
348,298,nonkey
366,298,nonkey
132,308,nonkey
346,308,nonkey
255,318,nonkey
261,318,nonkey
399,328,nonkey
399,318,nonkey
