x,y,label
34,380,key
34,638,key
34,390,key
34,483,key
34,649,key
34,494,key
34,400,key
34,504,key
34,411,key
34,514,key
34,421,key
34,525,key
34,535,key
34,545,key
34,442,key
34,556,key
34,566,key
34,576,key
34,587,key
34,597,key
34,338,key
34,462,key
34,607,key
34,349,key
34,618,key
34,359,key
34,369,key
34,628,key
377,338,key
104,400,key
96,494,key
119,494,key
63,504,key
344,504,key
344,514,key
62,514,key
87,545,key
75,638,key
85,649,key
302,473,nonkey
302,380,nonkey
302,390,nonkey
302,638,nonkey
302,483,nonkey
302,649,nonkey
302,494,nonkey
302,400,nonkey
302,504,nonkey
302,411,nonkey
302,514,nonkey
302,421,nonkey
302,525,nonkey
302,535,nonkey
302,431,nonkey
302,545,nonkey
302,442,nonkey
302,556,nonkey
302,566,nonkey
302,576,nonkey
302,452,nonkey
302,587,nonkey
302,597,nonkey
302,338,nonkey
302,462,nonkey
302,607,nonkey
302,349,nonkey
302,618,nonkey
302,359,nonkey
302,369,nonkey
302,628,nonkey
338,338,nonkey
325,369,nonkey
325,576,nonkey
325,638,nonkey
325,545,nonkey
325,597,nonkey
325,483,nonkey
325,607,nonkey
325,494,nonkey
325,618,nonkey
323,390,nonkey
336,390,nonkey
366,473,nonkey
366,390,nonkey
375,390,nonkey
390,390,nonkey
86,400,nonkey
320,400,nonkey
332,400,nonkey
315,473,nonkey
315,411,nonkey
327,411,nonkey
327,556,nonkey
339,421,nonkey
339,442,nonkey
357,421,nonkey
357,442,nonkey
388,421,nonkey
388,442,nonkey
419,421,nonkey
419,442,nonkey
429,421,nonkey
429,442,nonkey
454,421,nonkey
454,442,nonkey
471,421,nonkey
471,442,nonkey
505,421,nonkey
505,442,nonkey
524,421,nonkey
524,442,nonkey
341,431,nonkey
341,452,nonkey
358,431,nonkey
358,452,nonkey
381,431,nonkey
380,452,nonkey
369,462,nonkey
387,462,nonkey
417,462,nonkey
449,462,nonkey
459,462,nonkey
484,462,nonkey
501,462,nonkey
535,462,nonkey
353,473,nonkey
317,504,nonkey
317,535,nonkey
317,514,nonkey
317,525,nonkey
383,504,nonkey
383,514,nonkey
333,628,nonkey
333,535,nonkey
333,525,nonkey
347,556,nonkey
122,597,nonkey
362,628,nonkey
