x,y,label
92,202,key
92,248,key
92,260,key
92,225,key
92,156,key
274,156,key
142,202,key
142,225,key
230,248,key
163,260,key
258,260,key
191,156,nonkey
293,156,nonkey
205,168,nonkey
205,248,nonkey
205,202,nonkey
205,179,nonkey
205,213,nonkey
205,225,nonkey
205,190,nonkey
205,236,nonkey
230,168,nonkey
92,179,nonkey
147,179,nonkey
234,179,nonkey
291,179,nonkey
317,179,nonkey
333,179,nonkey
433,179,nonkey
447,179,nonkey
491,179,nonkey
246,190,nonkey
288,190,nonkey
222,202,nonkey
222,225,nonkey
235,202,nonkey
235,225,nonkey
223,236,nonkey
223,213,nonkey
240,213,nonkey
259,213,nonkey
379,248,nonkey
379,260,nonkey
427,248,nonkey
427,260,nonkey
484,248,nonkey
233,260,nonkey
487,260,nonkey
