x,y,label
71,412,key
71,637,key
71,558,key
71,434,key
71,659,key
71,470,key
71,579,key
71,492,key
71,681,key
71,703,key
71,346,key
71,514,key
71,591,key
71,612,key
71,368,key
71,714,key
71,536,key
71,736,key
71,390,key
227,346,key
227,445,key
134,492,key
129,558,key
150,558,key
103,659,key
275,681,key
227,390,nonkey
227,412,nonkey
227,637,nonkey
227,558,nonkey
227,434,nonkey
227,659,nonkey
227,470,nonkey
227,579,nonkey
227,681,nonkey
227,703,nonkey
227,514,nonkey
227,612,nonkey
227,368,nonkey
227,536,nonkey
227,736,nonkey
258,536,nonkey
258,736,nonkey
258,579,nonkey
258,412,nonkey
258,637,nonkey
258,558,nonkey
258,612,nonkey
271,536,nonkey
271,736,nonkey
271,579,nonkey
271,412,nonkey
271,637,nonkey
271,558,nonkey
271,612,nonkey
297,536,nonkey
297,736,nonkey
297,579,nonkey
297,412,nonkey
297,637,nonkey
297,558,nonkey
297,612,nonkey
340,612,nonkey
340,536,nonkey
340,736,nonkey
340,579,nonkey
340,412,nonkey
340,637,nonkey
340,558,nonkey
360,612,nonkey
360,536,nonkey
360,736,nonkey
360,579,nonkey
360,412,nonkey
360,637,nonkey
360,558,nonkey
238,470,nonkey
118,492,nonkey
234,492,nonkey
245,492,nonkey
247,514,nonkey
124,579,nonkey
147,579,nonkey
241,659,nonkey
266,659,nonkey
279,659,nonkey
290,659,nonkey
156,703,nonkey
250,703,nonkey
274,703,nonkey
