x,y,label
35,781,key
35,667,key
35,718,key
35,591,key
35,730,key
35,515,key
35,680,key
35,604,key
35,528,key
35,743,key
35,617,key
35,692,key
35,541,key
35,629,key
35,756,key
35,553,key
35,642,key
35,566,key
35,705,key
35,768,key
35,655,key
221,516,key
103,579,key
91,667,key
111,667,key
227,680,key
66,692,key
66,705,key
51,730,key
74,743,key
74,756,key
71,768,key
93,781,key
221,655,nonkey
221,579,nonkey
221,781,nonkey
221,718,nonkey
221,667,nonkey
221,591,nonkey
221,680,nonkey
221,731,nonkey
221,604,nonkey
221,528,nonkey
221,617,nonkey
221,743,nonkey
221,541,nonkey
221,629,nonkey
221,553,nonkey
221,693,nonkey
221,756,nonkey
221,642,nonkey
221,566,nonkey
221,705,nonkey
221,769,nonkey
247,528,nonkey
259,528,nonkey
293,528,nonkey
243,655,nonkey
243,579,nonkey
243,781,nonkey
243,718,nonkey
243,667,nonkey
243,591,nonkey
243,731,nonkey
243,604,nonkey
243,680,nonkey
243,617,nonkey
243,743,nonkey
243,553,nonkey
243,693,nonkey
243,756,nonkey
243,642,nonkey
243,566,nonkey
243,769,nonkey
267,769,nonkey
267,655,nonkey
267,579,nonkey
267,781,nonkey
267,718,nonkey
267,667,nonkey
267,591,nonkey
267,731,nonkey
267,604,nonkey
267,617,nonkey
267,743,nonkey
267,553,nonkey
267,693,nonkey
267,756,nonkey
267,642,nonkey
267,566,nonkey
35,579,nonkey
232,629,nonkey
252,680,nonkey
263,680,nonkey
275,680,nonkey
113,692,nonkey
126,692,nonkey
137,692,nonkey
248,705,nonkey
270,705,nonkey
279,705,nonkey
290,705,nonkey
