x,y,label
87,586,key
87,726,key
87,676,key
87,620,key
87,693,key
87,637,key
87,743,key
87,710,key
87,575,key
143,575,key
95,659,key
95,597,key
95,609,key
95,648,key
179,659,key
341,710,key
341,727,key
136,726,key
247,659,nonkey
247,597,nonkey
247,609,nonkey
247,676,nonkey
247,727,nonkey
247,620,nonkey
247,693,nonkey
247,648,nonkey
247,743,nonkey
247,710,nonkey
327,597,nonkey
272,659,nonkey
272,676,nonkey
272,693,nonkey
272,648,nonkey
272,743,nonkey
158,659,nonkey
267,710,nonkey
267,727,nonkey
304,710,nonkey
304,727,nonkey
317,710,nonkey
317,727,nonkey
