x,y,label
69,596,key
69,713,key
69,617,key
69,725,key
69,488,key
69,638,key
69,499,key
69,517,key
69,575,key
69,692,key
69,545,key
254,488,key
438,488,key
113,545,key
181,545,key
269,545,key
387,545,key
197,561,key
410,561,key
509,561,key
144,692,key
254,499,nonkey
438,499,nonkey
69,659,nonkey
69,528,nonkey
69,671,nonkey
91,528,nonkey
158,545,nonkey
248,545,nonkey
339,545,nonkey
339,561,nonkey
370,545,nonkey
268,561,nonkey
197,691,nonkey
197,595,nonkey
197,712,nonkey
197,616,nonkey
197,658,nonkey
197,574,nonkey
213,691,nonkey
213,712,nonkey
213,616,nonkey
213,658,nonkey
213,574,nonkey
206,595,nonkey
203,637,nonkey
212,637,nonkey
