x,y,label
34,439,key
34,628,key
34,533,key
34,448,key
34,638,key
34,458,key
34,543,key
34,467,key
34,552,key
34,647,key
34,477,key
34,562,key
34,486,key
34,571,key
34,581,key
34,496,key
34,590,key
34,505,key
34,600,key
34,514,key
34,609,key
34,429,key
34,524,key
34,619,key
304,590,key
304,429,key
98,486,key
91,514,key
112,514,key
61,524,key
60,533,key
83,552,key
72,638,key
365,638,key
81,647,key
304,524,nonkey
304,439,nonkey
304,628,nonkey
304,533,nonkey
304,448,nonkey
304,458,nonkey
304,543,nonkey
304,638,nonkey
304,467,nonkey
304,552,nonkey
304,477,nonkey
304,647,nonkey
304,562,nonkey
304,571,nonkey
304,486,nonkey
304,581,nonkey
304,496,nonkey
304,505,nonkey
304,600,nonkey
304,609,nonkey
304,514,nonkey
304,619,nonkey
315,439,nonkey
335,439,nonkey
325,619,nonkey
325,524,nonkey
325,533,nonkey
325,458,nonkey
325,543,nonkey
325,467,nonkey
325,552,nonkey
325,477,nonkey
325,486,nonkey
325,581,nonkey
325,505,nonkey
325,600,nonkey
325,609,nonkey
82,486,nonkey
320,628,nonkey
320,496,nonkey
322,562,nonkey
115,600,nonkey
347,628,nonkey
334,638,nonkey
345,638,nonkey
