x,y,label
81,79,key
93,141,key
93,120,key
93,130,key
93,151,key
93,89,key
91,162,key
91,99,key
91,182,key
95,110,key
125,110,key
280,120,key
319,120,key
92,172,key
130,172,key
138,182,key
81,141,nonkey
81,162,nonkey
81,99,nonkey
81,182,nonkey
81,120,nonkey
81,130,nonkey
81,151,nonkey
81,172,nonkey
81,89,nonkey
81,110,nonkey
280,89,nonkey
280,172,nonkey
280,110,nonkey
280,141,nonkey
280,162,nonkey
280,99,nonkey
280,182,nonkey
280,130,nonkey
280,151,nonkey
304,130,nonkey
304,151,nonkey
304,89,nonkey
304,172,nonkey
304,110,nonkey
304,141,nonkey
304,162,nonkey
304,99,nonkey
304,182,nonkey
328,130,nonkey
328,151,nonkey
328,89,nonkey
328,172,nonkey
328,110,nonkey
328,141,nonkey
328,162,nonkey
328,99,nonkey
328,182,nonkey
373,130,nonkey
373,151,nonkey
373,89,nonkey
373,172,nonkey
373,110,nonkey
373,141,nonkey
373,162,nonkey
373,99,nonkey
373,182,nonkey
395,130,nonkey
395,151,nonkey
395,89,nonkey
395,172,nonkey
395,110,nonkey
395,141,nonkey
395,162,nonkey
395,99,nonkey
395,182,nonkey
309,120,nonkey
178,130,nonkey
