x,y,label
34,295,key
34,219,key
34,304,key
34,229,key
34,314,key
34,238,key
34,248,key
34,323,key
34,257,key
34,267,key
34,333,key
34,276,key
34,200,key
34,285,key
34,210,key
61,200,key
60,210,key
83,229,key
304,267,key
383,285,key
72,323,key
81,333,key
304,210,nonkey
304,295,nonkey
304,219,nonkey
304,304,nonkey
304,314,nonkey
304,229,nonkey
304,238,nonkey
304,248,nonkey
304,257,nonkey
304,323,nonkey
304,333,nonkey
304,276,nonkey
304,285,nonkey
304,200,nonkey
325,210,nonkey
325,257,nonkey
325,323,nonkey
325,304,nonkey
325,229,nonkey
325,285,nonkey
325,200,nonkey
315,219,nonkey
336,219,nonkey
336,285,nonkey
341,238,nonkey
365,238,nonkey
391,238,nonkey
408,238,nonkey
115,276,nonkey
355,285,nonkey
327,314,nonkey
354,314,nonkey
380,314,nonkey
399,314,nonkey
405,314,nonkey
428,314,nonkey
447,314,nonkey
453,314,nonkey
