x,y,label
35,155,key
35,92,key
35,230,key
35,167,key
35,104,key
35,243,key
35,180,key
35,117,key
35,192,key
35,129,key
35,205,key
35,142,key
35,218,key
91,104,key
111,104,key
66,129,key
66,142,key
51,180,key
74,192,key
74,205,key
72,218,key
93,230,key
221,218,nonkey
221,155,nonkey
221,92,nonkey
221,230,nonkey
221,167,nonkey
221,243,nonkey
221,104,nonkey
221,180,nonkey
221,117,nonkey
221,192,nonkey
221,129,nonkey
221,205,nonkey
221,142,nonkey
243,142,nonkey
243,117,nonkey
243,218,nonkey
243,155,nonkey
243,192,nonkey
243,92,nonkey
243,230,nonkey
243,167,nonkey
243,205,nonkey
243,243,nonkey
243,180,nonkey
267,180,nonkey
267,142,nonkey
267,117,nonkey
267,218,nonkey
267,192,nonkey
267,92,nonkey
267,230,nonkey
267,167,nonkey
267,129,nonkey
267,205,nonkey
267,243,nonkey
241,104,nonkey
114,129,nonkey
126,129,nonkey
138,129,nonkey
244,129,nonkey
