x,y,label
61,202,key
61,309,key
61,354,key
61,174,key
61,270,key
61,242,key
61,281,key
61,157,key
61,337,key
61,258,key
61,292,key
356,158,key
110,174,key
358,174,key
261,186,key
69,214,key
69,365,key
69,225,key
69,376,key
69,320,key
102,270,key
133,309,key
339,320,key
261,337,nonkey
261,258,nonkey
261,365,nonkey
261,174,nonkey
261,270,nonkey
261,377,nonkey
261,281,nonkey
261,292,nonkey
261,214,nonkey
261,225,nonkey
261,320,nonkey
261,242,nonkey
261,158,nonkey
282,174,nonkey
282,158,nonkey
319,158,nonkey
332,158,nonkey
321,174,nonkey
334,174,nonkey
456,174,nonkey
489,174,nonkey
502,174,nonkey
519,174,nonkey
363,186,nonkey
461,186,nonkey
287,292,nonkey
287,337,nonkey
287,214,nonkey
287,365,nonkey
287,225,nonkey
287,270,nonkey
287,377,nonkey
287,320,nonkey
287,242,nonkey
287,281,nonkey
94,258,nonkey
111,258,nonkey
125,258,nonkey
284,258,nonkey
116,309,nonkey
196,309,nonkey
310,320,nonkey
171,337,nonkey
