x,y,label
59,731,key
59,601,key
59,673,key
59,487,key
59,616,key
59,745,key
59,630,key
59,688,key
59,544,key
59,558,key
59,645,key
59,702,key
59,788,key
59,573,key
59,716,key
59,587,key
59,659,key
71,774,key
71,501,key
71,759,key
71,515,key
71,530,key
275,501,key
275,516,key
134,645,key
161,645,key
154,659,key
154,673,key
122,702,key
100,731,key
137,759,key
275,659,nonkey
275,602,nonkey
275,731,nonkey
275,616,nonkey
275,673,nonkey
275,759,nonkey
275,530,nonkey
275,630,nonkey
275,688,nonkey
275,544,nonkey
275,774,nonkey
275,559,nonkey
275,702,nonkey
275,645,nonkey
275,788,nonkey
275,573,nonkey
275,716,nonkey
275,587,nonkey
304,530,nonkey
308,544,nonkey
289,587,nonkey
289,659,nonkey
289,602,nonkey
289,731,nonkey
289,616,nonkey
289,673,nonkey
289,759,nonkey
289,630,nonkey
289,688,nonkey
289,774,nonkey
289,559,nonkey
289,702,nonkey
289,645,nonkey
289,788,nonkey
289,716,nonkey
319,716,nonkey
319,587,nonkey
319,659,nonkey
319,602,nonkey
319,731,nonkey
319,616,nonkey
319,673,nonkey
319,759,nonkey
319,630,nonkey
319,688,nonkey
319,774,nonkey
319,559,nonkey
319,702,nonkey
319,645,nonkey
319,788,nonkey
345,716,nonkey
345,587,nonkey
345,659,nonkey
345,602,nonkey
345,731,nonkey
345,616,nonkey
345,673,nonkey
345,759,nonkey
345,630,nonkey
345,688,nonkey
345,774,nonkey
345,559,nonkey
345,702,nonkey
345,645,nonkey
345,788,nonkey
375,788,nonkey
375,716,nonkey
375,587,nonkey
375,659,nonkey
375,602,nonkey
375,731,nonkey
375,616,nonkey
375,673,nonkey
375,759,nonkey
375,630,nonkey
375,688,nonkey
375,774,nonkey
375,559,nonkey
375,702,nonkey
375,645,nonkey
126,774,nonkey
126,759,nonkey
166,788,nonkey
