x,y,label
48,596,key
48,313,key
48,622,key
48,329,key
48,345,key
48,659,key
48,387,key
48,414,key
48,685,key
48,427,key
48,700,key
48,443,key
48,714,key
48,459,key
48,499,key
48,515,key
48,540,key
48,212,key
48,566,key
48,224,key
48,238,key
48,269,key
48,580,key
48,286,key
48,299,key
218,212,key
426,254,key
118,313,key
77,414,key
75,427,key
116,515,key
383,581,key
143,596,key
69,636,key
356,712,key
218,224,nonkey
218,237,nonkey
415,268,nonkey
362,299,nonkey
362,622,nonkey
362,414,nonkey
362,499,nonkey
362,685,nonkey
362,427,nonkey
362,700,nonkey
362,443,nonkey
383,443,nonkey
383,299,nonkey
383,622,nonkey
383,414,nonkey
383,499,nonkey
383,685,nonkey
383,427,nonkey
383,700,nonkey
392,540,nonkey
392,312,nonkey
409,312,nonkey
100,313,nonkey
354,370,nonkey
354,472,nonkey
354,484,nonkey
354,329,nonkey
354,357,nonkey
375,370,nonkey
375,472,nonkey
375,484,nonkey
375,329,nonkey
375,357,nonkey
426,659,nonkey
426,329,nonkey
426,566,nonkey
444,329,nonkey
444,566,nonkey
68,370,nonkey
68,472,nonkey
68,484,nonkey
68,357,nonkey
99,398,nonkey
99,607,nonkey
99,526,nonkey
121,398,nonkey
121,607,nonkey
120,526,nonkey
404,540,nonkey
53,552,nonkey
53,670,nonkey
53,647,nonkey
70,552,nonkey
70,670,nonkey
70,647,nonkey
83,552,nonkey
83,670,nonkey
83,647,nonkey
76,566,nonkey
93,566,nonkey
106,596,nonkey
106,566,nonkey
377,566,nonkey
397,566,nonkey
338,581,nonkey
96,596,nonkey
48,636,nonkey
371,636,nonkey
393,636,nonkey
434,659,nonkey
452,659,nonkey
467,659,nonkey
484,659,nonkey
329,712,nonkey
391,712,nonkey
