x,y,label
93,182,key
93,130,key
93,192,key
93,213,key
93,89,key
93,203,key
91,110,key
91,141,key
91,224,key
91,99,key
91,275,key
148,99,key
169,99,key
138,275,key
138,110,key
81,120,key
95,151,key
125,151,key
92,162,key
92,265,key
280,182,key
319,182,key
130,265,key
280,99,nonkey
280,162,nonkey
280,213,nonkey
280,265,nonkey
280,110,nonkey
280,224,nonkey
280,275,nonkey
280,79,nonkey
280,130,nonkey
280,192,nonkey
280,89,nonkey
280,141,nonkey
280,203,nonkey
81,151,nonkey
81,213,nonkey
81,265,nonkey
81,110,nonkey
81,224,nonkey
81,275,nonkey
81,182,nonkey
81,130,nonkey
81,192,nonkey
81,89,nonkey
81,141,nonkey
81,203,nonkey
81,99,nonkey
304,203,nonkey
304,275,nonkey
304,99,nonkey
304,130,nonkey
304,192,nonkey
304,213,nonkey
304,89,nonkey
304,265,nonkey
304,110,nonkey
304,141,nonkey
328,203,nonkey
328,275,nonkey
328,99,nonkey
328,130,nonkey
328,192,nonkey
328,213,nonkey
328,89,nonkey
328,265,nonkey
328,110,nonkey
328,141,nonkey
373,110,nonkey
373,141,nonkey
373,203,nonkey
373,275,nonkey
373,99,nonkey
373,130,nonkey
373,192,nonkey
373,213,nonkey
373,89,nonkey
373,265,nonkey
395,110,nonkey
395,141,nonkey
395,203,nonkey
395,275,nonkey
395,99,nonkey
395,130,nonkey
395,192,nonkey
395,213,nonkey
395,89,nonkey
395,265,nonkey
202,110,nonkey
308,224,nonkey
308,162,nonkey
331,224,nonkey
331,162,nonkey
92,234,nonkey
92,172,nonkey
92,244,nonkey
107,172,nonkey
118,172,nonkey
133,172,nonkey
310,182,nonkey
178,192,nonkey
139,234,nonkey
164,234,nonkey
191,234,nonkey
207,234,nonkey
218,234,nonkey
230,234,nonkey
244,234,nonkey
129,244,nonkey
136,244,nonkey
162,244,nonkey
192,244,nonkey
208,244,nonkey
222,244,nonkey
249,244,nonkey
102,255,nonkey
