x,y,label
87,543,key
87,481,key
87,650,key
87,616,key
87,582,key
87,526,key
87,633,key
87,470,key
87,599,key
143,470,key
95,554,key
95,493,key
95,566,key
95,661,key
95,515,key
179,566,key
341,599,key
341,616,key
136,616,key
159,650,key
247,661,key
247,599,nonkey
247,555,nonkey
247,493,nonkey
247,566,nonkey
247,616,nonkey
247,504,nonkey
247,515,nonkey
247,583,nonkey
247,526,nonkey
247,633,nonkey
291,493,nonkey
344,493,nonkey
393,493,nonkey
409,493,nonkey
434,493,nonkey
272,633,nonkey
272,555,nonkey
272,566,nonkey
158,566,nonkey
266,583,nonkey
267,599,nonkey
267,616,nonkey
304,599,nonkey
304,616,nonkey
317,599,nonkey
317,616,nonkey
142,650,nonkey
223,650,nonkey
