x,y,label
35,697,key
35,710,key
35,761,key
35,634,key
35,773,key
35,558,key
35,723,key
35,647,key
35,571,key
35,660,key
35,735,key
35,584,key
35,672,key
35,596,key
35,685,key
35,609,key
35,748,key
221,559,key
103,622,key
91,710,key
111,710,key
227,723,key
66,735,key
66,748,key
51,773,key
221,748,nonkey
221,698,nonkey
221,622,nonkey
221,761,nonkey
221,710,nonkey
221,635,nonkey
221,723,nonkey
221,774,nonkey
221,647,nonkey
221,571,nonkey
221,660,nonkey
221,584,nonkey
221,673,nonkey
221,596,nonkey
221,736,nonkey
221,685,nonkey
221,609,nonkey
247,571,nonkey
259,571,nonkey
293,571,nonkey
243,609,nonkey
243,698,nonkey
243,622,nonkey
243,761,nonkey
243,710,nonkey
243,635,nonkey
243,774,nonkey
243,647,nonkey
243,723,nonkey
243,660,nonkey
243,596,nonkey
243,736,nonkey
243,685,nonkey
267,774,nonkey
267,609,nonkey
267,647,nonkey
267,698,nonkey
267,660,nonkey
267,622,nonkey
267,761,nonkey
267,710,nonkey
267,596,nonkey
267,635,nonkey
267,736,nonkey
267,685,nonkey
35,622,nonkey
232,673,nonkey
252,723,nonkey
263,723,nonkey
275,723,nonkey
113,735,nonkey
126,735,nonkey
137,735,nonkey
248,748,nonkey
270,748,nonkey
279,748,nonkey
290,748,nonkey
