x,y,label
103,92,key
35,105,key
35,193,key
35,269,key
35,117,key
35,206,key
35,281,key
35,130,key
35,294,key
35,219,key
35,143,key
35,155,key
35,231,key
35,307,key
35,168,key
35,243,key
35,319,key
35,181,key
35,256,key
91,181,key
111,181,key
66,219,key
66,206,key
221,243,key
252,243,key
51,256,key
74,269,key
74,281,key
72,294,key
296,294,key
93,307,key
241,307,key
35,92,nonkey
221,92,nonkey
221,256,nonkey
221,181,nonkey
221,105,nonkey
221,193,nonkey
221,269,nonkey
221,117,nonkey
221,281,nonkey
221,130,nonkey
221,206,nonkey
221,294,nonkey
221,143,nonkey
221,219,nonkey
221,155,nonkey
221,231,nonkey
221,307,nonkey
221,168,nonkey
221,319,nonkey
243,130,nonkey
243,92,nonkey
243,256,nonkey
243,219,nonkey
243,105,nonkey
243,168,nonkey
267,130,nonkey
267,92,nonkey
267,256,nonkey
267,294,nonkey
267,219,nonkey
267,105,nonkey
267,168,nonkey
240,206,nonkey
240,143,nonkey
240,193,nonkey
240,269,nonkey
240,117,nonkey
240,281,nonkey
241,181,nonkey
241,155,nonkey
241,319,nonkey
114,206,nonkey
126,206,nonkey
138,206,nonkey
227,231,nonkey
237,294,nonkey
277,294,nonkey
