x,y,label
93,151,key
93,130,key
93,141,key
93,79,key
93,162,key
91,89,key
91,172,key
91,224,key
95,99,key
125,99,key
92,213,key
92,110,key
280,130,key
319,130,key
130,213,key
138,224,key
81,89,nonkey
81,151,nonkey
81,172,nonkey
81,224,nonkey
81,130,nonkey
81,141,nonkey
81,79,nonkey
81,99,nonkey
81,162,nonkey
81,213,nonkey
280,89,nonkey
280,151,nonkey
280,172,nonkey
280,224,nonkey
280,79,nonkey
280,141,nonkey
280,162,nonkey
280,213,nonkey
280,110,nonkey
304,89,nonkey
304,151,nonkey
304,224,nonkey
304,79,nonkey
304,141,nonkey
304,162,nonkey
304,213,nonkey
328,89,nonkey
328,151,nonkey
328,224,nonkey
328,79,nonkey
328,141,nonkey
328,162,nonkey
328,213,nonkey
373,89,nonkey
373,151,nonkey
373,224,nonkey
373,79,nonkey
373,141,nonkey
373,162,nonkey
373,213,nonkey
395,213,nonkey
395,89,nonkey
395,151,nonkey
395,224,nonkey
395,79,nonkey
395,141,nonkey
395,162,nonkey
303,110,nonkey
92,203,nonkey
92,182,nonkey
92,120,nonkey
92,192,nonkey
107,120,nonkey
118,120,nonkey
118,203,nonkey
133,120,nonkey
310,130,nonkey
178,141,nonkey
308,172,nonkey
331,172,nonkey
139,182,nonkey
164,182,nonkey
191,182,nonkey
207,182,nonkey
218,182,nonkey
230,182,nonkey
244,182,nonkey
129,192,nonkey
140,192,nonkey
167,192,nonkey
196,192,nonkey
213,192,nonkey
227,192,nonkey
