x,y,label
93,667,key
93,791,key
93,771,key
93,719,key
93,698,key
280,667,key
92,750,key
92,709,key
91,760,key
154,760,key
81,667,nonkey
81,791,nonkey
81,771,nonkey
81,719,nonkey
81,657,nonkey
81,698,nonkey
81,760,nonkey
81,709,nonkey
81,750,nonkey
96,657,nonkey
136,657,nonkey
161,657,nonkey
179,657,nonkey
194,657,nonkey
209,657,nonkey
242,657,nonkey
278,657,nonkey
280,750,nonkey
280,791,nonkey
280,678,nonkey
280,719,nonkey
280,688,nonkey
280,698,nonkey
280,760,nonkey
280,709,nonkey
280,781,nonkey
299,678,nonkey
327,678,nonkey
304,750,nonkey
304,791,nonkey
304,760,nonkey
304,709,nonkey
328,750,nonkey
328,791,nonkey
328,760,nonkey
328,709,nonkey
373,709,nonkey
373,750,nonkey
373,791,nonkey
373,760,nonkey
395,760,nonkey
395,709,nonkey
395,750,nonkey
395,791,nonkey
92,729,nonkey
92,740,nonkey
107,729,nonkey
118,729,nonkey
133,729,nonkey
149,729,nonkey
176,729,nonkey
201,729,nonkey
234,729,nonkey
138,760,nonkey
288,771,nonkey
303,771,nonkey
325,771,nonkey
341,771,nonkey
369,771,nonkey
400,771,nonkey
434,771,nonkey
443,771,nonkey
468,771,nonkey
493,771,nonkey
