x,y,label
197,151,key
410,151,key
509,194,key
509,497,key
509,506,key
509,151,key
509,347,key
69,186,key
69,563,key
69,390,key
69,219,key
69,414,key
69,231,key
69,252,key
69,435,key
69,264,key
69,285,key
69,456,key
69,306,key
69,477,key
69,498,key
69,327,key
69,348,key
69,534,key
69,165,key
69,369,key
110,306,key
136,348,key
119,477,key
119,563,key
119,456,key
130,534,key
257,575,key
175,586,key
268,305,nonkey
268,151,nonkey
339,151,nonkey
197,368,nonkey
197,305,nonkey
197,476,nonkey
197,389,nonkey
197,218,nonkey
197,497,nonkey
197,326,nonkey
197,251,nonkey
197,434,nonkey
197,284,nonkey
197,164,nonkey
197,455,nonkey
210,164,nonkey
509,185,nonkey
69,575,nonkey
69,198,nonkey
69,402,nonkey
69,586,nonkey
69,546,nonkey
203,218,nonkey
212,251,nonkey
213,368,nonkey
213,476,nonkey
213,389,nonkey
213,326,nonkey
213,434,nonkey
213,284,nonkey
213,455,nonkey
208,305,nonkey
227,305,nonkey
277,305,nonkey
124,348,nonkey
129,369,nonkey
90,414,nonkey
100,414,nonkey
82,546,nonkey
109,546,nonkey
133,546,nonkey
191,546,nonkey
88,575,nonkey
112,575,nonkey
141,575,nonkey
165,575,nonkey
102,586,nonkey
256,586,nonkey
