x,y,label
84,309,key
84,190,key
84,326,key
84,450,key
84,545,key
84,224,key
84,343,key
84,467,key
84,562,key
84,235,key
84,376,key
84,252,key
84,478,key
84,269,key
84,393,key
84,489,key
84,500,key
84,410,key
84,517,key
84,179,key
133,179,key
92,433,key
92,585,key
92,202,key
92,529,key
92,213,key
92,281,key
92,292,key
92,359,key
92,574,key
92,421,key
262,202,key
262,528,key
164,292,key
151,326,key
174,326,key
350,376,key
350,393,key
127,393,key
120,478,key
148,517,key
262,421,nonkey
262,309,nonkey
262,433,nonkey
262,213,nonkey
262,326,nonkey
262,450,nonkey
262,545,nonkey
262,224,nonkey
262,359,nonkey
262,235,nonkey
262,466,nonkey
262,376,nonkey
262,574,nonkey
262,478,nonkey
262,585,nonkey
262,252,nonkey
262,489,nonkey
262,280,nonkey
262,393,nonkey
262,500,nonkey
262,292,nonkey
284,213,nonkey
286,421,nonkey
286,309,nonkey
286,433,nonkey
286,326,nonkey
286,450,nonkey
286,545,nonkey
286,359,nonkey
286,235,nonkey
286,574,nonkey
286,478,nonkey
286,585,nonkey
286,489,nonkey
286,280,nonkey
286,500,nonkey
286,292,nonkey
123,252,nonkey
138,252,nonkey
150,252,nonkey
145,292,nonkey
281,376,nonkey
281,393,nonkey
315,376,nonkey
315,393,nonkey
327,376,nonkey
327,393,nonkey
287,466,nonkey
114,467,nonkey
129,467,nonkey
141,467,nonkey
141,574,nonkey
132,517,nonkey
206,517,nonkey
181,545,nonkey
156,574,nonkey
168,574,nonkey
