x,y,label
84,410,key
84,720,key
84,427,key
84,639,key
84,553,key
84,737,key
84,651,key
84,467,key
84,663,key
84,335,key
84,484,key
84,674,key
84,346,key
84,582,key
84,691,key
84,501,key
84,381,key
84,519,key
84,392,key
84,622,key
84,536,key
135,335,key
92,358,key
92,593,key
92,438,key
92,369,key
92,748,key
92,450,key
92,605,key
92,703,key
153,484,key
176,484,key
356,536,key
366,553,key
301,565,key
121,651,key
150,691,key
338,702,key
267,409,nonkey
267,622,nonkey
267,720,nonkey
267,639,nonkey
267,438,nonkey
267,553,nonkey
267,748,nonkey
267,449,nonkey
267,651,nonkey
267,467,nonkey
267,565,nonkey
267,662,nonkey
267,674,nonkey
267,484,nonkey
267,357,nonkey
267,593,nonkey
267,369,nonkey
267,501,nonkey
267,605,nonkey
267,381,nonkey
267,519,nonkey
267,702,nonkey
267,392,nonkey
267,536,nonkey
291,409,nonkey
291,674,nonkey
291,720,nonkey
291,484,nonkey
291,639,nonkey
291,438,nonkey
291,748,nonkey
291,651,nonkey
291,519,nonkey
291,702,nonkey
291,392,nonkey
291,662,nonkey
283,449,nonkey
283,467,nonkey
284,501,nonkey
285,536,nonkey
320,536,nonkey
333,536,nonkey
288,553,nonkey
326,553,nonkey
340,553,nonkey
464,553,nonkey
497,553,nonkey
511,553,nonkey
397,565,nonkey
487,565,nonkey
282,593,nonkey
287,605,nonkey
140,622,nonkey
155,622,nonkey
168,622,nonkey
289,622,nonkey
133,691,nonkey
208,691,nonkey
312,702,nonkey
179,720,nonkey
