x,y,label
92,426,key
92,484,key
92,553,key
92,449,key
92,392,key
92,403,key
92,415,key
92,530,key
205,392,key
296,507,key
301,564,key
205,426,nonkey
205,438,nonkey
205,553,nonkey
205,449,nonkey
205,564,nonkey
205,461,nonkey
205,472,nonkey
205,576,nonkey
205,495,nonkey
205,507,nonkey
205,403,nonkey
205,518,nonkey
205,415,nonkey
205,530,nonkey
205,541,nonkey
247,403,nonkey
247,415,nonkey
291,415,nonkey
315,415,nonkey
221,426,nonkey
221,449,nonkey
222,541,nonkey
222,438,nonkey
241,449,nonkey
236,461,nonkey
226,472,nonkey
263,472,nonkey
293,472,nonkey
317,472,nonkey
248,495,nonkey
248,553,nonkey
267,541,nonkey
267,495,nonkey
267,553,nonkey
298,495,nonkey
218,507,nonkey
234,507,nonkey
277,507,nonkey
229,518,nonkey
233,530,nonkey
239,541,nonkey
342,553,nonkey
224,564,nonkey
261,564,nonkey
285,564,nonkey
