x,y,label
87,690,key
87,499,key
87,701,key
87,370,key
87,516,key
87,712,key
87,381,key
87,622,key
87,729,key
87,533,key
87,415,key
87,550,key
87,426,key
87,567,key
87,662,key
87,443,key
87,460,key
87,583,key
87,678,key
143,370,key
95,404,key
95,483,key
95,645,key
95,740,key
95,393,key
95,471,key
95,634,key
288,393,key
179,483,key
162,516,key
189,516,key
382,584,key
382,567,key
136,583,key
340,595,key
128,690,key
159,729,key
337,741,key
288,471,nonkey
288,584,nonkey
288,690,nonkey
288,483,nonkey
288,595,nonkey
288,500,nonkey
288,701,nonkey
288,606,nonkey
288,712,nonkey
288,516,nonkey
288,634,nonkey
288,404,nonkey
288,533,nonkey
288,415,nonkey
288,550,nonkey
288,645,nonkey
288,741,nonkey
288,427,nonkey
288,567,nonkey
288,443,nonkey
288,662,nonkey
288,679,nonkey
313,679,nonkey
313,471,nonkey
313,550,nonkey
313,690,nonkey
313,427,nonkey
313,701,nonkey
313,443,nonkey
313,712,nonkey
313,516,nonkey
158,483,nonkey
308,584,nonkey
308,567,nonkey
346,584,nonkey
346,567,nonkey
358,584,nonkey
358,567,nonkey
478,584,nonkey
510,584,nonkey
304,634,nonkey
304,595,nonkey
441,595,nonkey
350,606,nonkey
310,645,nonkey
148,662,nonkey
165,662,nonkey
302,662,nonkey
142,729,nonkey
223,729,nonkey
